stock,day,sentiment
FXG,2015-08-24 00:00:00+00:00,0.5106
FXG,2015-09-23 00:00:00+00:00,0.4939
FXG,2016-02-08 00:00:00+00:00,0.4404
FXG,2016-02-17 00:00:00+00:00,0.0
FXG,2016-03-21 00:00:00+00:00,0.3818
FXG,2016-12-01 00:00:00+00:00,0.0
FXG,2016-12-08 00:00:00+00:00,0.0
FXG,2016-12-20 00:00:00+00:00,0.2732
FXG,2019-02-22 00:00:00+00:00,0.0
FXH,2013-01-07 00:00:00+00:00,0.4939
FXH,2013-01-08 00:00:00+00:00,0.0
FXH,2013-03-06 00:00:00+00:00,0.0
FXH,2013-08-02 00:00:00+00:00,0.631
FXH,2015-08-24 00:00:00+00:00,0.5106
FXH,2015-10-21 00:00:00+00:00,0.6249
FXH,2016-02-08 00:00:00+00:00,0.4404
FXH,2016-03-21 00:00:00+00:00,0.3818
FXH,2016-03-31 00:00:00+00:00,0.0
FXH,2019-05-31 00:00:00+00:00,0.0
FXI,2020-06-09 00:00:00+00:00,-0.087575
FXI,2020-06-10 00:00:00+00:00,0.16576
FXI,2020-06-11 00:00:00+00:00,0.0
FXL,2011-11-05 00:00:00+00:00,0.5106
FXL,2012-03-01 00:00:00+00:00,0.2023
FXL,2012-03-03 00:00:00+00:00,0.3818
FXL,2012-03-19 00:00:00+00:00,0.0
FXL,2012-10-05 00:00:00+00:00,0.0
FXL,2013-01-29 00:00:00+00:00,0.4404
FXL,2013-06-05 00:00:00+00:00,-0.4648
FXL,2013-09-04 00:00:00+00:00,0.4019
FXL,2013-09-27 00:00:00+00:00,0.0
FXL,2018-11-03 00:00:00+00:00,0.0
FXN,2012-10-05 00:00:00+00:00,0.0
FXN,2012-11-28 00:00:00+00:00,0.2732
FXN,2012-11-29 00:00:00+00:00,0.0
FXN,2013-01-07 00:00:00+00:00,0.0
FXN,2013-01-10 00:00:00+00:00,0.2732
FXN,2013-03-06 00:00:00+00:00,0.0
FXN,2013-03-07 00:00:00+00:00,0.0
FXN,2016-03-31 00:00:00+00:00,0.0
FXN,2017-04-03 00:00:00+00:00,0.0
FXO,2013-03-15 00:00:00+00:00,-0.296
FXO,2013-03-19 00:00:00+00:00,0.0
FXO,2013-03-26 00:00:00+00:00,0.0
FXO,2013-04-03 00:00:00+00:00,0.0
FXO,2013-05-06 00:00:00+00:00,0.0
FXO,2013-05-14 00:00:00+00:00,0.6369
FXO,2013-05-31 00:00:00+00:00,0.0
FXO,2013-06-06 00:00:00+00:00,0.0
FXO,2016-09-02 00:00:00+00:00,0.4466
FXO,2019-12-20 00:00:00+00:00,-0.3182
FXP,2013-06-24 00:00:00+00:00,0.0
FXP,2013-06-25 00:00:00+00:00,0.0
FXP,2013-07-24 00:00:00+00:00,0.0
FXP,2013-07-29 00:00:00+00:00,0.0
FXP,2013-08-07 00:00:00+00:00,0.0
FXP,2013-08-27 00:00:00+00:00,0.0
FXP,2015-09-11 00:00:00+00:00,0.0
FXP,2016-05-09 00:00:00+00:00,0.0
FXP,2016-10-06 00:00:00+00:00,-0.5106
FXP,2017-04-19 00:00:00+00:00,-0.7184
FXR,2011-05-08 00:00:00+00:00,0.6369
FXR,2011-07-22 00:00:00+00:00,0.0
FXR,2012-05-22 00:00:00+00:00,0.2023
FXR,2013-05-15 00:00:00+00:00,0.0
FXR,2013-08-29 00:00:00+00:00,0.0
FXR,2016-12-01 00:00:00+00:00,0.0
FXR,2017-05-26 00:00:00+00:00,0.0
FXR,2017-07-06 00:00:00+00:00,0.0
FXR,2017-08-02 00:00:00+00:00,0.4215
FXS,2011-05-27 00:00:00+00:00,0.0
FXS,2011-06-07 00:00:00+00:00,0.0
FXS,2011-07-05 00:00:00+00:00,0.4404
FXS,2011-07-06 00:00:00+00:00,0.0
FXS,2011-08-25 00:00:00+00:00,0.4201
FXS,2012-09-24 00:00:00+00:00,0.5859
FXS,2016-02-03 00:00:00+00:00,0.0
FXSG,2013-02-19 00:00:00+00:00,0.0
FXSG,2013-04-18 00:00:00+00:00,0.2023
FXSG,2013-05-29 00:00:00+00:00,0.0
FXY,2016-07-05 00:00:00+00:00,-0.3612
FXY,2016-07-06 00:00:00+00:00,-0.2263
FXY,2016-07-08 00:00:00+00:00,0.4767
FXY,2016-10-11 00:00:00+00:00,0.0
FXY,2016-11-21 00:00:00+00:00,0.5106
FXY,2016-12-06 00:00:00+00:00,0.4215
FXY,2016-12-21 00:00:00+00:00,0.6597
FXY,2017-08-25 00:00:00+00:00,0.2263
FXY,2018-05-07 00:00:00+00:00,0.0
FXY,2018-10-10 00:00:00+00:00,0.0
FXZ,2012-09-21 00:00:00+00:00,0.09106666666666667
FXZ,2012-09-27 00:00:00+00:00,0.0
FXZ,2012-10-04 00:00:00+00:00,0.0
FXZ,2012-10-05 00:00:00+00:00,0.0
FXZ,2012-10-09 00:00:00+00:00,-0.5574
FXZ,2013-08-13 00:00:00+00:00,0.0
FXZ,2016-08-31 00:00:00+00:00,0.5994
FXZ,2016-09-02 00:00:00+00:00,0.4466
FYC,2018-05-16 00:00:00+00:00,0.5106
FYLD,2016-07-15 00:00:00+00:00,0.4767
G,2020-04-14 00:00:00+00:00,0.22615000000000002
G,2020-04-22 00:00:00+00:00,-0.128
G,2020-05-11 00:00:00+00:00,0.0
G,2020-05-12 00:00:00+00:00,-0.096
G,2020-05-20 00:00:00+00:00,0.0
GAA,2017-05-25 00:00:00+00:00,0.0
GAB,2018-10-29 00:00:00+00:00,-0.2732
GAB,2018-10-30 00:00:00+00:00,-0.2732
GAB,2018-12-06 00:00:00+00:00,0.0
GAB,2018-12-10 00:00:00+00:00,-0.37495
GAB,2018-12-17 00:00:00+00:00,-0.2732
GAB,2020-02-28 00:00:00+00:00,-0.2023
GAB,2020-03-12 00:00:00+00:00,-0.2023
GAB,2020-03-19 00:00:00+00:00,-0.2023
GAB,2020-03-24 00:00:00+00:00,0.891
GABC,2019-12-12 00:00:00+00:00,0.0
GABC,2019-12-16 00:00:00+00:00,0.0
GABC,2019-12-17 00:00:00+00:00,0.0
GABC,2019-12-18 00:00:00+00:00,0.0
GABC,2019-12-20 00:00:00+00:00,0.0
GABC,2020-01-17 00:00:00+00:00,0.0
GABC,2020-01-28 00:00:00+00:00,0.0
GABC,2020-03-12 00:00:00+00:00,-0.2023
GABC,2020-05-06 00:00:00+00:00,0.0
GABC,2020-05-08 00:00:00+00:00,0.0
GAI,2015-08-03 00:00:00+00:00,0.0
GAI,2015-08-10 00:00:00+00:00,0.25
GAI,2015-09-28 00:00:00+00:00,-0.3612
GAI,2015-12-01 00:00:00+00:00,0.0
GAI,2015-12-05 00:00:00+00:00,0.6369
GAI,2015-12-07 00:00:00+00:00,0.0
GAIA,2020-02-25 00:00:00+00:00,0.0
GAIA,2020-02-26 00:00:00+00:00,0.0
GAIA,2020-03-10 00:00:00+00:00,0.0
GAIA,2020-03-12 00:00:00+00:00,-0.2023
GAIA,2020-04-27 00:00:00+00:00,-0.3612
GAIA,2020-04-28 00:00:00+00:00,0.10653333333333331
GAIA,2020-04-29 00:00:00+00:00,0.0
GAIA,2020-06-10 00:00:00+00:00,0.0
GAIN,2020-03-11 00:00:00+00:00,-0.2023
GAIN,2020-03-12 00:00:00+00:00,-0.2023
GAIN,2020-03-19 00:00:00+00:00,-0.2023
GAIN,2020-03-26 00:00:00+00:00,0.0
GAIN,2020-03-27 00:00:00+00:00,0.0
GAIN,2020-05-12 00:00:00+00:00,0.0
GAIN,2020-05-13 00:00:00+00:00,-0.6486
GAIN,2020-05-14 00:00:00+00:00,0.296
GAIN,2020-05-15 00:00:00+00:00,0.0
GAIN,2020-05-18 00:00:00+00:00,0.0
GAINO,2018-08-15 00:00:00+00:00,-0.2732
GAINO,2018-08-17 00:00:00+00:00,0.0
GAL,2016-01-22 00:00:00+00:00,0.3612
GALE,2017-07-06 00:00:00+00:00,0.4404
GALE,2017-07-12 00:00:00+00:00,0.0
GALE,2017-08-08 00:00:00+00:00,0.0
GALE,2017-08-09 00:00:00+00:00,0.0
GALE,2017-08-14 00:00:00+00:00,0.0
GALE,2017-09-08 00:00:00+00:00,0.6808
GALE,2017-09-11 00:00:00+00:00,0.0
GALE,2017-10-02 00:00:00+00:00,0.296
GALE,2017-11-09 00:00:00+00:00,-0.296
GALE,2017-12-29 00:00:00+00:00,-0.2755
GALT,2020-03-18 00:00:00+00:00,0.2263
GALT,2020-04-02 00:00:00+00:00,-0.1027
GALT,2020-04-03 00:00:00+00:00,-0.128
GALT,2020-04-30 00:00:00+00:00,-0.025675
GALT,2020-05-01 00:00:00+00:00,0.0
GALT,2020-05-11 00:00:00+00:00,0.0
GALTU,2012-09-18 00:00:00+00:00,-0.5267
GALTU,2013-01-16 00:00:00+00:00,-0.2023
GAM,2019-02-06 00:00:00+00:00,0.296
GAM,2019-07-24 00:00:00+00:00,0.296
GAM,2019-10-24 00:00:00+00:00,0.0
GAM,2019-11-04 00:00:00+00:00,0.0
GAM,2019-11-05 00:00:00+00:00,0.0
GAM,2019-11-07 00:00:00+00:00,0.0
GAM,2020-02-06 00:00:00+00:00,0.0
GAM,2020-02-11 00:00:00+00:00,0.0
GAM,2020-02-12 00:00:00+00:00,0.0
GAM,2020-03-12 00:00:00+00:00,-0.2023
GARS,2018-11-16 00:00:00+00:00,-0.2732
GARS,2018-11-19 00:00:00+00:00,-0.2023
GARS,2018-11-21 00:00:00+00:00,-0.2732
GARS,2018-12-06 00:00:00+00:00,0.0
GARS,2018-12-10 00:00:00+00:00,-0.2732
GARS,2018-12-17 00:00:00+00:00,-0.2732
GARS,2018-12-19 00:00:00+00:00,-0.2732
GARS,2019-03-05 00:00:00+00:00,-0.2263
GARS,2019-05-14 00:00:00+00:00,0.296
GARS,2019-10-31 00:00:00+00:00,0.8885
GAS,2016-02-10 00:00:00+00:00,0.0
GAS,2016-03-22 00:00:00+00:00,0.4767
GAS,2016-04-14 00:00:00+00:00,0.4767
GAS,2016-05-03 00:00:00+00:00,0.0
GAS,2016-05-05 00:00:00+00:00,0.4019
GAS,2016-06-07 00:00:00+00:00,0.4767
GAS,2016-06-29 00:00:00+00:00,0.6242000000000001
GAS,2016-07-14 00:00:00+00:00,0.0
GAZ,2012-03-27 00:00:00+00:00,0.2023
GAZ,2012-03-29 00:00:00+00:00,0.0
GAZ,2012-04-04 00:00:00+00:00,0.0
GAZ,2012-04-06 00:00:00+00:00,0.0
GAZ,2012-06-13 00:00:00+00:00,-0.296
GAZ,2012-07-20 00:00:00+00:00,0.0
GAZ,2015-05-16 00:00:00+00:00,0.0258
GAZ,2016-10-07 00:00:00+00:00,0.3818
GAZ,2017-12-22 00:00:00+00:00,0.28595
GB,2016-02-01 00:00:00+00:00,0.0
GB,2016-02-24 00:00:00+00:00,0.6083666666666666
GB,2016-03-07 00:00:00+00:00,0.0
GB,2016-04-28 00:00:00+00:00,0.0
GB,2020-04-07 00:00:00+00:00,0.8591
GBAB,2018-10-10 00:00:00+00:00,-0.2732
GBAB,2018-10-11 00:00:00+00:00,-0.2732
GBAB,2018-10-12 00:00:00+00:00,-0.2732
GBAB,2018-10-23 00:00:00+00:00,-0.2732
GBAB,2018-10-24 00:00:00+00:00,-0.2732
GBAB,2018-10-29 00:00:00+00:00,-0.2732
GBAB,2018-11-08 00:00:00+00:00,-0.2732
GBAB,2018-11-19 00:00:00+00:00,-0.2023
GBAB,2020-03-12 00:00:00+00:00,-0.2023
GBAB,2020-03-19 00:00:00+00:00,-0.2023
GBB,2017-01-18 00:00:00+00:00,0.0
GBB,2017-03-08 00:00:00+00:00,-0.4767
GBB,2017-04-07 00:00:00+00:00,-0.6249
GBB,2017-05-23 00:00:00+00:00,-0.8957
GBB,2017-05-31 00:00:00+00:00,0.0
GBB,2017-06-05 00:00:00+00:00,-0.6124
GBB,2017-06-08 00:00:00+00:00,0.0
GBB,2017-06-09 00:00:00+00:00,0.0
GBB,2017-06-15 00:00:00+00:00,0.4588
GBCI,2019-12-18 00:00:00+00:00,0.0
GBCI,2019-12-19 00:00:00+00:00,0.0
GBCI,2019-12-30 00:00:00+00:00,0.4019
GBCI,2020-01-23 00:00:00+00:00,0.0
GBCI,2020-02-28 00:00:00+00:00,-0.2023
GBCI,2020-03-06 00:00:00+00:00,-0.2023
GBCI,2020-03-12 00:00:00+00:00,-0.2023
GBCI,2020-04-23 00:00:00+00:00,-0.3612
GBCI,2020-05-19 00:00:00+00:00,0.0
GBCI,2020-06-08 00:00:00+00:00,0.0
GBDC,2020-01-09 00:00:00+00:00,0.0
GBDC,2020-02-10 00:00:00+00:00,-0.3612
GBDC,2020-02-28 00:00:00+00:00,-0.2023
GBDC,2020-03-12 00:00:00+00:00,-0.2023
GBDC,2020-03-25 00:00:00+00:00,-0.25
GBDC,2020-04-03 00:00:00+00:00,0.0
GBDC,2020-04-13 00:00:00+00:00,0.0
GBDC,2020-05-11 00:00:00+00:00,-0.1806
GBDC,2020-05-13 00:00:00+00:00,0.1779
GBIM,2016-06-20 00:00:00+00:00,-0.5267
GBIM,2016-07-05 00:00:00+00:00,0.22199999999999998
GBIM,2016-07-06 00:00:00+00:00,0.045720000000000025
GBL,2019-08-06 00:00:00+00:00,0.296
GBL,2019-10-28 00:00:00+00:00,-0.2023
GBL,2019-10-30 00:00:00+00:00,-0.2023
GBL,2019-11-08 00:00:00+00:00,0.0
GBL,2020-01-22 00:00:00+00:00,0.0
GBL,2020-02-04 00:00:00+00:00,0.0
GBL,2020-03-09 00:00:00+00:00,0.0
GBL,2020-03-18 00:00:00+00:00,0.0
GBL,2020-03-19 00:00:00+00:00,-0.2023
GBL,2020-05-08 00:00:00+00:00,0.0
GBLI,2018-11-07 00:00:00+00:00,0.0
GBLI,2018-12-20 00:00:00+00:00,0.0
GBLI,2019-04-29 00:00:00+00:00,0.6705
GBLI,2019-08-07 00:00:00+00:00,-0.10115
GBLI,2019-10-25 00:00:00+00:00,-0.2023
GBLI,2019-10-29 00:00:00+00:00,-0.2023
GBLI,2020-03-19 00:00:00+00:00,-0.2023
GBLI,2020-05-08 00:00:00+00:00,0.0
GBLI,2020-05-14 00:00:00+00:00,-0.2023
GBNK,2018-06-22 00:00:00+00:00,0.0
GBNK,2018-07-18 00:00:00+00:00,-0.2263
GBNK,2018-10-23 00:00:00+00:00,-0.2732
GBNK,2018-10-24 00:00:00+00:00,-0.2732
GBNK,2018-11-06 00:00:00+00:00,0.0
GBNK,2018-12-10 00:00:00+00:00,-0.2732
GBNK,2018-12-12 00:00:00+00:00,-0.2732
GBNK,2018-12-14 00:00:00+00:00,-0.2732
GBNK,2018-12-17 00:00:00+00:00,0.4767
GBNK,2018-12-19 00:00:00+00:00,-0.2732
GBR,2019-09-17 00:00:00+00:00,-0.148
GBR,2019-09-18 00:00:00+00:00,0.0
GBR,2019-11-14 00:00:00+00:00,0.2732
GBR,2019-12-20 00:00:00+00:00,0.2732
GBR,2020-01-03 00:00:00+00:00,0.296
GBR,2020-03-11 00:00:00+00:00,0.2732
GBR,2020-03-27 00:00:00+00:00,0.2732
GBR,2020-05-13 00:00:00+00:00,0.2732
GBSN,2016-10-05 00:00:00+00:00,-0.3645
GBSN,2016-12-19 00:00:00+00:00,0.6249
GBSN,2017-01-20 00:00:00+00:00,0.6249
GBSN,2017-03-10 00:00:00+00:00,0.9246
GBSN,2017-05-22 00:00:00+00:00,0.13540000000000002
GBSN,2017-05-25 00:00:00+00:00,-0.5267
GBSN,2017-06-01 00:00:00+00:00,0.0
GBX,2020-04-07 00:00:00+00:00,0.02178
GBX,2020-04-08 00:00:00+00:00,-0.15293333333333334
GBX,2020-04-15 00:00:00+00:00,-0.128
GBX,2020-04-16 00:00:00+00:00,0.0
GCA,2015-03-11 00:00:00+00:00,0.0
GCA,2015-04-10 00:00:00+00:00,0.0
GCA,2015-04-27 00:00:00+00:00,0.0
GCA,2015-05-05 00:00:00+00:00,0.0
GCA,2015-06-02 00:00:00+00:00,0.0
GCA,2015-07-28 00:00:00+00:00,0.0
GCA,2015-07-29 00:00:00+00:00,0.0
GCA,2015-08-13 00:00:00+00:00,-0.2263
GCA,2015-08-19 00:00:00+00:00,0.296
GCAP,2020-02-27 00:00:00+00:00,0.296
GCAP,2020-02-28 00:00:00+00:00,0.38475
GCAP,2020-04-23 00:00:00+00:00,0.4192666666666667
GCAP,2020-05-13 00:00:00+00:00,0.0
GCAP,2020-05-14 00:00:00+00:00,0.0
GCAP,2020-06-09 00:00:00+00:00,0.68725
GCBC,2018-08-14 00:00:00+00:00,0.0
GCBC,2018-10-24 00:00:00+00:00,0.4588
GCBC,2019-02-14 00:00:00+00:00,0.0
GCBC,2019-07-17 00:00:00+00:00,0.0
GCBC,2019-07-23 00:00:00+00:00,0.0
GCBC,2019-07-24 00:00:00+00:00,0.0
GCBC,2019-10-23 00:00:00+00:00,0.0
GCBC,2020-03-12 00:00:00+00:00,-0.2023
GCBC,2020-03-13 00:00:00+00:00,0.296
GCBC,2020-04-24 00:00:00+00:00,0.0
GCC,2011-07-27 00:00:00+00:00,0.0
GCC,2011-08-25 00:00:00+00:00,0.6369
GCC,2011-12-22 00:00:00+00:00,0.5574
GCC,2015-10-30 00:00:00+00:00,0.0
GCC,2015-11-24 00:00:00+00:00,0.4939
GCC,2016-04-02 00:00:00+00:00,-0.296
GCC,2016-10-04 00:00:00+00:00,0.2263
GCC,2017-06-19 00:00:00+00:00,0.3818
GCC,2017-07-11 00:00:00+00:00,0.1027
GCC,2018-03-07 00:00:00+00:00,0.0
GCH,2011-10-12 00:00:00+00:00,0.0772
GCH,2011-12-08 00:00:00+00:00,0.5994
GCH,2013-01-09 00:00:00+00:00,0.3612
GCH,2014-01-31 00:00:00+00:00,0.6369
GCH,2014-10-28 00:00:00+00:00,0.7783
GCH,2016-11-07 00:00:00+00:00,0.5719
GCI,2020-05-07 00:00:00+00:00,0.09866666666666667
GCI,2020-06-05 00:00:00+00:00,0.8402
GCI,2020-06-08 00:00:00+00:00,0.0
GCI,2020-06-09 00:00:00+00:00,0.3753
GCI,2020-06-10 00:00:00+00:00,-0.34
GCI,2020-06-11 00:00:00+00:00,0.1591
GCO,2020-04-20 00:00:00+00:00,0.0
GCO,2020-05-07 00:00:00+00:00,0.7506
GCO,2020-05-27 00:00:00+00:00,0.296
GCO,2020-06-09 00:00:00+00:00,-0.01630000000000001
GCO,2020-06-10 00:00:00+00:00,0.0
GCO,2020-06-11 00:00:00+00:00,0.0
GCV,2018-09-13 00:00:00+00:00,0.0
GCV,2018-09-14 00:00:00+00:00,0.0
GCV,2018-10-23 00:00:00+00:00,-0.2732
GCV,2018-10-24 00:00:00+00:00,-0.2732
GCV,2018-10-29 00:00:00+00:00,-0.2732
GCV,2018-10-30 00:00:00+00:00,-0.2732
GCV,2018-12-06 00:00:00+00:00,0.0
GCV,2018-12-10 00:00:00+00:00,-0.2732
GCV,2018-12-19 00:00:00+00:00,-0.2732
GCV,2020-02-20 00:00:00+00:00,0.0
GCVRZ,2014-04-07 00:00:00+00:00,0.34
GD,2020-05-26 00:00:00+00:00,0.8225
GD,2020-05-27 00:00:00+00:00,0.8779
GD,2020-06-03 00:00:00+00:00,0.872
GD,2020-06-04 00:00:00+00:00,0.44655
GD,2020-06-05 00:00:00+00:00,0.8957
GD,2020-06-08 00:00:00+00:00,0.5423
GD,2020-06-10 00:00:00+00:00,0.0
GD,2020-06-11 00:00:00+00:00,0.23565
GDAY,2013-06-07 00:00:00+00:00,0.0
GDEF,2013-10-25 00:00:00+00:00,0.128
GDEF,2015-05-27 00:00:00+00:00,0.6808
GDEF,2015-06-09 00:00:00+00:00,0.4404
GDEF,2015-11-17 00:00:00+00:00,0.7184
GDF,2016-08-15 00:00:00+00:00,0.6808
GDL,2011-04-29 00:00:00+00:00,0.7351
GDL,2018-08-16 00:00:00+00:00,-0.2732
GDL,2018-09-13 00:00:00+00:00,0.0
GDL,2018-09-14 00:00:00+00:00,0.0
GDL,2018-10-03 00:00:00+00:00,-0.2732
GDL,2018-10-24 00:00:00+00:00,-0.2732
GDL,2018-11-15 00:00:00+00:00,0.0
GDL,2018-12-06 00:00:00+00:00,0.0
GDL,2020-02-28 00:00:00+00:00,-0.2023
GDL,2020-03-12 00:00:00+00:00,-0.2023
GDO,2018-10-23 00:00:00+00:00,-0.2732
GDO,2018-10-24 00:00:00+00:00,-0.2732
GDO,2018-11-01 00:00:00+00:00,-0.2732
GDO,2018-11-21 00:00:00+00:00,-0.2732
GDO,2018-11-23 00:00:00+00:00,-0.2732
GDO,2018-11-27 00:00:00+00:00,-0.2732
GDO,2018-11-28 00:00:00+00:00,-0.2732
GDO,2019-12-16 00:00:00+00:00,0.0
GDO,2020-03-12 00:00:00+00:00,-0.2023
GDO,2020-03-19 00:00:00+00:00,-0.2023
GDOT,2020-05-12 00:00:00+00:00,0.08589999999999999
GDOT,2020-05-13 00:00:00+00:00,0.0
GDOT,2020-05-15 00:00:00+00:00,0.7003
GDOT,2020-05-23 00:00:00+00:00,0.0
GDOT,2020-05-26 00:00:00+00:00,0.44620000000000004
GDOT,2020-05-30 00:00:00+00:00,0.0
GDOT,2020-06-03 00:00:00+00:00,0.0
GDP,2019-11-07 00:00:00+00:00,0.0
GDP,2019-12-18 00:00:00+00:00,0.0
GDP,2019-12-19 00:00:00+00:00,-0.128
GDP,2020-03-05 00:00:00+00:00,-0.1806
GDP,2020-03-16 00:00:00+00:00,-0.296
GDP,2020-04-20 00:00:00+00:00,0.0
GDP,2020-04-21 00:00:00+00:00,0.0
GDP,2020-04-22 00:00:00+00:00,0.0
GDP,2020-05-07 00:00:00+00:00,0.0
GDV,2018-12-10 00:00:00+00:00,-0.2732
GDV,2018-12-17 00:00:00+00:00,-0.2732
GDV,2019-01-14 00:00:00+00:00,0.0
GDV,2019-02-11 00:00:00+00:00,0.0
GDV,2020-01-16 00:00:00+00:00,0.0
GDV,2020-01-17 00:00:00+00:00,0.0
GDV,2020-01-21 00:00:00+00:00,0.0
GDV,2020-02-27 00:00:00+00:00,-0.2023
GDV,2020-02-28 00:00:00+00:00,-0.2023
GDV,2020-03-12 00:00:00+00:00,-0.2023
GDX,2020-02-24 00:00:00+00:00,0.624
GDX,2020-03-19 00:00:00+00:00,-0.57375
GDX,2020-03-31 00:00:00+00:00,0.0
GDX,2020-04-03 00:00:00+00:00,0.0
GDX,2020-04-22 00:00:00+00:00,0.0
GDX,2020-04-30 00:00:00+00:00,0.0
GDX,2020-05-18 00:00:00+00:00,0.0258
GDX,2020-05-19 00:00:00+00:00,0.0
GDX,2020-06-03 00:00:00+00:00,0.0
GDXJ,2016-10-04 00:00:00+00:00,0.7783
GDXJ,2017-01-09 00:00:00+00:00,0.4588
GDXJ,2019-06-05 00:00:00+00:00,0.0
GDXJ,2019-10-10 00:00:00+00:00,0.0
GDXJ,2019-10-14 00:00:00+00:00,0.0
GDXJ,2019-10-16 00:00:00+00:00,0.0
GDXJ,2020-04-03 00:00:00+00:00,0.0
GDXJ,2020-05-19 00:00:00+00:00,0.0
GDXJ,2020-06-03 00:00:00+00:00,0.0
GDXJ,2020-06-09 00:00:00+00:00,0.0
GEF,2020-03-12 00:00:00+00:00,-0.2023
GEF,2020-03-17 00:00:00+00:00,-0.39135
GEF,2020-03-25 00:00:00+00:00,0.0
GEF,2020-04-09 00:00:00+00:00,-0.189
GEF,2020-05-08 00:00:00+00:00,-0.128
GEF,2020-06-03 00:00:00+00:00,-0.07655
GEF,2020-06-05 00:00:00+00:00,-0.128
GEF.B,2011-08-30 00:00:00+00:00,0.0
GEL,2020-05-06 00:00:00+00:00,0.08524999999999999
GEL,2020-05-08 00:00:00+00:00,0.2732
GEL,2020-05-18 00:00:00+00:00,0.3182
GEL,2020-05-26 00:00:00+00:00,0.8658
GEL,2020-06-03 00:00:00+00:00,0.836
GEL,2020-06-05 00:00:00+00:00,0.9062
GEL,2020-06-08 00:00:00+00:00,0.5994
GEL,2020-06-09 00:00:00+00:00,0.8176
GEL,2020-06-11 00:00:00+00:00,-0.6908
GENE,2020-05-18 00:00:00+00:00,0.2263
GENE,2020-05-22 00:00:00+00:00,0.4019
GENE,2020-05-26 00:00:00+00:00,0.038466666666666656
GENE,2020-05-27 00:00:00+00:00,0.0
GEO,2020-04-13 00:00:00+00:00,0.0
GEO,2020-04-15 00:00:00+00:00,-0.6801
GEO,2020-04-16 00:00:00+00:00,-0.836
GEO,2020-04-30 00:00:00+00:00,-0.1531
GEO,2020-05-06 00:00:00+00:00,0.0
GEO,2020-05-10 00:00:00+00:00,0.0
GEO,2020-05-14 00:00:00+00:00,0.0
GEO,2020-05-20 00:00:00+00:00,0.0
GEO,2020-06-11 00:00:00+00:00,0.3182
GEOS,2018-08-30 00:00:00+00:00,0.3182
GEOS,2018-11-15 00:00:00+00:00,0.0
GEOS,2019-02-05 00:00:00+00:00,-0.2263
GEOS,2019-03-27 00:00:00+00:00,-0.25
GEOS,2019-05-02 00:00:00+00:00,0.0
GEOS,2019-08-08 00:00:00+00:00,0.0
GEOS,2020-02-05 00:00:00+00:00,0.0
GEOS,2020-03-02 00:00:00+00:00,0.4019
GEOS,2020-04-06 00:00:00+00:00,0.6249
GEOS,2020-05-07 00:00:00+00:00,0.0
GER,2020-03-06 00:00:00+00:00,-0.2023
GER,2020-03-12 00:00:00+00:00,-0.2023
GER,2020-04-13 00:00:00+00:00,0.0
GER,2020-04-14 00:00:00+00:00,0.0
GER,2020-04-22 00:00:00+00:00,0.0
GER,2020-04-23 00:00:00+00:00,0.0
GER,2020-04-24 00:00:00+00:00,0.0
GER,2020-04-29 00:00:00+00:00,0.0
GER,2020-04-30 00:00:00+00:00,0.0
GER,2020-06-08 00:00:00+00:00,0.0
GERN,2020-05-22 00:00:00+00:00,0.0
GERN,2020-05-24 00:00:00+00:00,0.0
GERN,2020-05-26 00:00:00+00:00,0.0
GERN,2020-05-28 00:00:00+00:00,0.0
GERN,2020-05-29 00:00:00+00:00,0.148
GERN,2020-06-01 00:00:00+00:00,-0.3612
GERN,2020-06-04 00:00:00+00:00,0.6369
GERN,2020-06-08 00:00:00+00:00,0.7906
GEUR,2015-07-10 00:00:00+00:00,0.0
GEVA,2015-05-11 00:00:00+00:00,0.0
GEVA,2015-05-26 00:00:00+00:00,0.0
GEVA,2015-05-29 00:00:00+00:00,0.4588
GEVA,2015-06-04 00:00:00+00:00,0.0
GEVA,2015-06-22 00:00:00+00:00,0.6124
GEVA,2015-06-23 00:00:00+00:00,0.2263
GEVA,2015-06-26 00:00:00+00:00,0.6124
GEVA,2015-07-09 00:00:00+00:00,0.0
GEVA,2015-07-27 00:00:00+00:00,-0.2732
GEVA,2016-09-21 00:00:00+00:00,0.0
GEVO,2020-03-17 00:00:00+00:00,0.0
GEVO,2020-03-23 00:00:00+00:00,0.4019
GEVO,2020-03-31 00:00:00+00:00,0.1366
GEVO,2020-04-28 00:00:00+00:00,0.7099500000000001
GEVO,2020-05-12 00:00:00+00:00,-0.1806
GEVO,2020-05-13 00:00:00+00:00,-0.6369
GEVO,2020-05-21 00:00:00+00:00,0.296
GEX,2013-07-09 00:00:00+00:00,0.0
GEX,2013-07-24 00:00:00+00:00,-0.7579
GEX,2013-08-07 00:00:00+00:00,0.4215
GEX,2013-08-08 00:00:00+00:00,0.0
GEX,2013-09-18 00:00:00+00:00,0.0
GEX,2013-09-25 00:00:00+00:00,0.0
GEX,2013-09-26 00:00:00+00:00,0.0
GEX,2014-05-08 00:00:00+00:00,0.0
GEX,2014-05-27 00:00:00+00:00,0.0
GEX,2018-03-27 00:00:00+00:00,0.0
GF,2018-10-24 00:00:00+00:00,-0.2732
GF,2018-10-29 00:00:00+00:00,-0.2732
GF,2018-11-21 00:00:00+00:00,-0.2732
GF,2019-12-12 00:00:00+00:00,0.0
GF,2019-12-13 00:00:00+00:00,0.0
